frequency,ADC value,22-05-2023-16-24
25,3716
26,3714
27,3713
28,3715
29,3715
30,3714
31,3714
32,3712
33,3716
34,3714
35,3716
36,3713
37,3716
38,3716
39,3715
40,3716
41,3715
42,3715
43,3715
44,3714
45,3712
46,3714
47,3711
48,3715
49,3716
50,3715
51,3713
52,3716
53,3715
54,3715
55,3714
56,3714
57,3715
58,3715
59,3715
60,3715
61,3716
62,3717
63,3716
64,3714
65,3715
66,3713
67,3716
68,3713
69,3714
70,3713
71,3711
72,3714
73,3715
74,3715
75,3714
76,3712
77,3715
78,3714
79,3711
80,3713
81,3711
82,3714
83,3710
84,3713
85,3710
86,3714
87,3712
88,3711
89,3713
90,3710
91,3711
92,3712
93,3711
94,3710
95,3712
96,3712
97,3711
98,3711
99,3712
100,3711
101,3712
102,3710
103,3712
104,3712
105,3708
106,3711
107,3713
108,3710
109,3714
110,3710
111,3711
112,3711
113,3712
114,3711
115,3712
116,3713
117,3714
118,3712
119,3712
120,3710
121,3709
122,3710
123,3715
124,3713
125,3710
126,3709
127,3711
128,3709
129,3710
130,3711
131,3711
132,3711
133,3710
134,3710
135,3710
136,3712
137,3711
138,3710
139,3709
140,3708
141,3710
142,3710
143,3708
144,3710
145,3710
146,3711
147,3710
148,3709
149,3708
150,3710
151,3709
152,3709
153,3709
154,3708
155,3709
156,3709
157,3709
158,3710
159,3711
160,3709
161,3709
162,3709
163,3711
164,3713
165,3711
166,3710
167,3709
168,3707
169,3707
170,3707
171,3707
172,3709
173,3708
174,3707
175,3708
176,3709
177,3708
178,3710
179,3707
180,3707
181,3709
182,3707
183,3709
184,3708
185,3706
186,3708
187,3706
188,3708
189,3709
190,3708
191,3708
192,3706
193,3709
194,3707
195,3707
196,3708
197,3708
198,3708
199,3708
200,3708
201,3708
202,3708
203,3706
204,3706
205,3707
206,3706
207,3707
208,3707
209,3708
210,3709
211,3706
212,3708
213,3707
214,3706
215,3706
216,3708
217,3707
218,3708
219,3707
220,3708
221,3706
222,3707
223,3706
224,3706
225,3706
226,3706
227,3706
