frequency,ADC value,25-05-2023-10-02
27,3231
37,3136
47,3094
57,3065
67,3025
77,3008
87,2989
97,2983
107,2977
117,2950
127,2937
137,2930
147,2903
157,2892
167,2860
177,2843
187,2855
197,2855
207,2794
217,2760
227,2774
237,2777
247,2755
257,2785
267,2780
277,2776
287,2801
297,2823
307,2837
317,2824
327,2823
337,2842
347,2865
357,2856
367,2819
377,2814
387,2815
397,2855
407,2937
417,3058
427,3128
437,3125
447,3101
457,3075
467,3060
477,3058
487,3050
497,3032
507,3010
517,2975
527,2922
537,2932
547,2929
557,2934
567,2954
577,2949
587,2923
597,2855
607,2782
617,2717
627,2669
637,2631
647,2613
657,2631
667,2679
677,2724
687,2779
697,2816
707,2841
717,2818
727,2787
737,2735
747,2688
757,2670
767,2636
777,2626
787,2652
797,2687
807,2777
817,2847
827,2938
837,3038
847,3083
857,3114
867,3103
877,3080
887,3070
897,3071
907,3076
917,3083
927,3086
937,3110
947,3120
957,3117
967,3099
977,3058
987,2985
997,2892
1007,2798
1017,2689
1027,2605
1037,2545
1047,2477
1057,2414
1067,2350
1077,2300
1087,2278
1097,2259
1107,2237
1117,2213
1127,2178
1137,2159
1147,2144
1157,2145
1167,2158
1177,2197
1187,2250
1197,2298
1207,2360
1217,2426
1227,2511
1237,2592
1247,2699
1257,2814
1267,2940
1277,3062
1287,3157
1297,3244
1307,3300
1317,3317
1327,3306
1337,3271
1347,3224
1357,3181
1367,3131
1377,3084
1387,3056
1397,3017
1407,2969
1417,2921
1427,2866
1437,2812
1447,2765
1457,2708
1467,2659
1477,2598
1487,2551
1497,2505
1507,2469
1517,2419
1527,2392
1537,2355
1547,2332
1557,2329
1567,2322
1577,2335
1587,2356
1597,2393
1607,2435
1617,2516
1627,2576
1637,2680
1647,2803
1657,2922
1667,3059
1677,3178
1687,3303
1697,3404
1707,3487
1717,3526
1727,3566
1737,3550
1747,3496
1757,3422
1767,3324
1777,3234
1787,3126
1797,3051
1807,2964
1817,2888
1827,2813
1837,2774
1847,2716
1857,2661
1867,2608
1877,2556
1887,2522
1897,2464
1907,2417
1917,2380
1927,2360
1937,2343
1947,2345
1957,2356
1967,2382
1977,2418
1987,2462
1997,2550
2007,2628
2017,2726
2027,2813
2037,2903
2047,2990
2057,3062
2067,3140
2077,3236
2087,3324
2097,3426
2107,3510
2117,3573
2127,3579
2137,3613
2147,3586
2157,3558
2167,3485
2177,3404
2187,3320
2197,3238
2207,3159
2217,3075
2227,3026
2237,2949
2247,2875
2257,2844
2267,2802
2277,2757
2287,2725
2297,2682
2307,2657
2317,2636
2327,2620
2337,2625
2347,2653
2357,2696
2367,2751
2377,2807
2387,2846
2397,2872
2407,2899
2417,2916
2427,2933
2437,2978
2447,3032
2457,3075
2467,3155
2477,3233
2487,3296
2497,3396
2507,3475
2517,3545
2527,3581
2537,3603
2547,3609
2557,3584
2567,3563
2577,3502
2587,3430
2597,3354
2600,3604
